0,4,10,-70.5118
0,4,11,-74.9354
0,4,12,-75.4029
0,4,13,-72.603
0,4,14,-73.2905
0,4,15,-75.1099
0,4,16,-70.4726
0,4,17,-73.0898
0,4,18,-66.759
0,4,19,-71.6676
0,4,20,-73.5617
0,5,1,-73.6467
0,5,2,-73.5884
0,5,3,-72.807
0,5,4,-76.322
0,5,5,-71.8888
0,5,6,-72.6048
0,5,7,-64.6616
0,5,8,-65.0099
0,5,9,-70.6239
0,5,10,-70.0863
0,5,11,-74.7914
0,5,12,-75.313
0,5,13,-72.3084
0,5,14,-73.2308
0,5,15,-74.8983
0,5,16,-70.323
0,5,17,-72.9284
0,5,18,-66.1654
0,5,19,-71.2654
0,5,20,-73.5729
0,6,1,-73.5247
0,6,2,-73.5207
0,6,3,-72.6784
0,6,4,-76.2355
0,6,5,-71.728
0,6,6,-72.4386
0,6,7,-63.7117
0,6,8,-64.456
0,6,9,-70.3207
0,6,10,-69.6443
0,6,11,-74.652
0,6,12,-75.2295
0,6,13,-72.0096
0,6,14,-73.1835
0,6,15,-74.6852
0,6,16,-70.1944
0,6,17,-72.7753
0,6,18,-65.5548
0,6,19,-70.8449
0,6,20,-73.5961
0,7,1,-73.4118
0,7,2,-73.4643
0,7,3,-72.561
0,7,4,-76.1539
0,7,5,-71.5802
0,7,6,-72.2821
0,7,7,-62.6461
0,7,8,-63.9333
0,7,9,-70.0221
0,7,10,-69.1855
0,7,11,-74.5176
0,7,12,-75.1527
0,7,13,-71.7074
0,7,14,-73.149
0,7,15,-74.4709
0,7,16,-70.0889
0,7,17,-72.6316
0,7,18,-64.9332
0,7,19,-70.4044
0,7,20,-73.6311
0,8,1,-73.3087
0,8,2,-73.4197
0,8,3,-72.4561
0,8,4,-76.0776
0,8,5,-71.4469
0,8,6,-72.1365
0,8,7,-61.4331
0,8,8,-63.4646
0,8,9,-69.7307
0,8,10,-68.7096
0,8,11,-74.389
0,8,12,-75.0831
0,8,13,-71.4024
0,8,14,-73.1276
0,8,15,-74.2558
0,8,16,-70.0082
0,8,17,-72.4984
0,8,18,-64.3105
0,8,19,-69.942
0,8,20,-73.6776
0,9,1,-73.2162
0,9,2,-73.3872
0,9,3,-72.3645
0,9,4,-76.0067
0,9,5,-71.3296
0,9,6,-72.0032
0,9,7,-60.0259
0,9,8,-63.0764
0,9,9,-69.4497
0,9,10,-68.2167
0,9,11,-74.2667
0,9,12,-75.021
0,9,13,-71.0958
0,9,14,-73.1195
0,9,15,-74.0403
0,9,16,-69.9539
0,9,17,-72.3769
0,9,18,-63.702
0,9,19,-69.4557
0,9,20,-73.7353
0,10,1,-73.135
0,10,2,-73.3671
0,10,3,-72.2872
0,10,4,-75.9417
0,10,5,-71.2298
0,10,6,-71.8836
0,10,7,-58.3524
0,10,8,-62.7969
0,10,9,-69.1826
0,10,10,-67.7073
0,10,11,-74.1515
0,10,12,-74.9668
0,10,13,-70.7889
0,10,14,-73.1248
0,10,15,-73.825
0,10,16,-69.9269
0,10,17,-72.2683
0,10,18,-63.1299
0,10,19,-68.9431
0,10,20,-73.8036
0,11,1,-73.0659
0,11,2,-73.3597
0,11,3,-72.225
0,11,4,-75.8828
0,11,5,-71.1488
0,11,6,-71.7788
0,11,7,-56.2924
0,11,8,-62.6499
0,11,9,-68.9332
0,11,10,-67.1831
0,11,11,-74.0439
0,11,12,-74.9207
0,11,13,-70.4833
0,11,14,-73.1435
0,11,15,-73.6104
0,11,16,-69.9278
0,11,17,-72.1736
0,11,18,-62.6236
0,11,19,-68.4017
0,11,20,-73.8822
0,12,1,-73.0094
0,12,2,-73.3649
0,12,3,-72.1785
0,12,4,-75.8303
0,12,5,-71.0877
0,12,6,-71.6901
0,12,7,-53.6291
0,12,8,-62.6497
0,12,9,-68.7057
0,12,10,-66.6466
0,12,11,-73.9447
0,12,12,-74.8831
0,12,13,-70.1809
0,12,14,-73.1752
0,12,15,-73.3972
0,12,16,-69.9565
0,12,17,-72.0937
0,12,18,-62.2184
0,12,19,-67.8287
0,12,20,-73.9704
0,13,1,-72.9661
0,13,2,-73.3827
0,13,3,-72.1483
0,13,4,-75.7844
0,13,5,-71.0474
0,13,6,-71.6185
0,13,7,-49.9416
0,13,8,-62.7962
0,13,9,-68.5046
0,13,10,-66.1024
0,13,11,-73.8546
0,13,12,-74.8541
0,13,13,-69.8842
0,13,14,-73.2199
0,13,15,-73.1863
0,13,16,-70.0125
0,13,17,-72.0296
0,13,18,-61.9504
0,13,19,-67.2207
0,13,20,-74.0676
0,14,1,-72.9364
0,14,2,-73.4129
0,14,3,-72.1348
0,14,4,-75.7453
0,14,5,-71.0284
0,14,6,-71.5649
0,14,7,-44.7636
0,14,8,-63.0753
0,14,9,-68.3342
0,14,10,-65.5571
0,14,11,-73.774
0,14,12,-74.834
0,14,13,-69.596
0,14,14,-73.2771
0,14,15,-72.9784
0,14,16,-70.0947
0,14,17,-71.982
0,14,18,-61.8481
0,14,19,-66.5745
0,14,20,-74.1732
0,15,1,-72.9204
0,15,2,-73.4554
0,15,3,-72.138
0,15,4,-75.7133
0,15,5,-71.0311
0,15,6,-71.53
0,15,7,-43.8873
0,15,8,-63.4631
0,15,9,-68.1987
0,15,10,-65.0206
0,15,11,-73.7036
0,15,12,-74.8228
0,15,13,-69.3196
0,15,14,-73.3462
0,15,15,-72.7746
0,15,16,-70.2017
0,15,17,-71.9514
0,15,18,-61.9234
0,15,19,-65.8864
0,15,20,-74.2865
0,16,1,-72.9185
0,16,2,-73.5098
0,16,3,-72.158
0,16,4,-75.6884
0,16,5,-71.0553
0,16,6,-71.5142
0,16,7,-49.1513
0,16,8,-63.9317
0,16,9,-68.1015
0,16,10,-64.5069
0,16,11,-73.644
0,16,12,-74.8207
0,16,13,-69.0586
0,16,14,-73.4268
0,16,15,-72.5759
0,16,16,-70.3316
0,16,17,-71.9382
0,16,18,-62.1674
0,16,19,-65.153
0,16,20,-74.4069
0,17,1,-72.9306
0,17,2,-73.5755
0,17,3,-72.1944
0,17,4,-75.6708
0,17,5,-71.1008
0,17,6,-71.5178
0,17,7,-53.0807
0,17,8,-64.4542
0,17,9,-68.0454
0,17,10,-64.034
0,17,11,-73.5956
0,17,12,-74.8276
0,17,13,-68.8171
0,17,14,-73.5181
0,17,15,-72.3837
0,17,16,-70.4825
0,17,17,-71.9426
0,17,18,-62.5537
0,17,19,-64.3716
0,17,20,-74.5338
0,18,1,-72.9565
0,18,2,-73.6521
0,18,3,-72.247
0,18,4,-75.6607
0,18,5,-71.1669
0,18,6,-71.5407
0,18,7,-55.8831
0,18,8,-65.0081
0,18,9,-68.032
0,18,10,-63.6241
0,18,11,-73.5587
0,18,12,-74.8435
0,18,13,-68.5995
0,18,14,-73.6195
0,18,15,-72.1991
0,18,16,-70.6519
0,18,17,-71.9644
0,18,18,-63.0469
0,18,19,-63.5415
0,18,20,-74.6664
0,19,1,-72.9961
0,19,2,-73.739
0,19,3,-72.3151
0,19,4,-75.6579
0,19,5,-71.2526
0,19,6,-71.5826
0,19,7,-58.028
0,19,8,-65.576
0,19,9,-68.0617
0,19,10,-63.3019
0,19,11,-73.5337
0,19,12,-74.8684
0,19,13,-68.4102
0,19,14,-73.7302
0,19,15,-72.0236
0,19,16,-70.8377
0,19,17,-72.0036
0,19,18,-63.611
0,19,19,-62.6655
0,19,20,-74.8042
0,20,1,-73.049
0,20,2,-73.8356
0,20,3,-72.398
0,20,4,-75.6627
0,20,5,-71.3568
0,20,6,-71.6429
0,20,7,-59.758
0,20,8,-66.1454
0,20,9,-68.1336
0,20,10,-63.0908
0,20,11,-73.5208
0,20,12,-74.9019
0,20,13,-68.2535
0,20,14,-73.8495
0,20,15,-71.8586
0,20,16,-71.0376
0,20,17,-72.0594
0,20,18,-64.2154
0,20,19,-61.7543
0,20,20,-74.9466
0,21,1,-73.1147
0,21,2,-73.9412
0,21,3,-72.4948
0,21,4,-75.6748
0,21,5,-71.4781
0,21,6,-71.7209
0,21,7,-61.2051
0,21,8,-66.7078
0,21,9,-68.2456
0,21,10,-63.0085
0,21,11,-73.5201
0,21,12,-74.9441
0,21,13,-68.1334
0,21,14,-73.9766
0,21,15,-71.7058
0,21,16,-71.2493
0,21,17,-72.1315
0,21,18,-64.8371
0,21,19,-60.8327
0,21,20,-75.093
0,22,1,-73.1926
0,22,2,-74.0551
0,22,3,-72.6046
0,22,4,-75.6944
0,22,5,-71.6151
0,22,6,-71.8157
0,22,7,-62.4478
0,22,8,-67.2576
0,22,9,-68.3948
0,22,10,-63.0624
0,22,11,-73.5316
0,22,12,-74.9945
0,22,13,-68.053
0,22,14,-74.1108
0,22,15,-71.5665
0,22,16,-71.4708
0,22,17,-72.2188
0,22,18,-65.4597
0,22,19,-59.9486
0,22,20,-75.2428
0,23,1,-73.282
0,23,2,-74.1765
0,23,3,-72.7264
0,23,4,-75.7212
0,23,5,-71.7663
0,23,6,-71.9261
0,23,7,-63.5364
0,23,8,-67.7914
0,23,9,-68.5773
0,23,10,-63.2478
0,23,11,-73.5551
0,23,12,-75.0529
0,23,13,-68.0148
0,23,14,-74.2513
0,23,15,-71.4423
0,23,16,-71.7002
0,23,17,-72.3206
0,23,18,-66.0725
0,23,19,-59.1822
0,23,20,-75.3955
0,24,1,-73.3823
0,24,2,-74.3049
0,24,3,-72.8591
0,24,4,-75.7552
0,24,5,-71.93
0,24,6,-72.051
0,24,7,-64.5045
0,24,8,-68.3075
0,24,9,-68.7889
0,24,10,-63.5485
0,24,11,-73.5906
0,24,12,-75.1191
0,24,13,-68.0198
0,24,14,-74.3974
0,24,15,-71.3348
0,24,16,-71.9357
0,24,17,-72.4357
0,24,18,-66.669
0,24,19,-58.6435
0,24,20,-75.5508
0,25,1,-73.4926
0,25,2,-74.4395
0,25,3,-73.0017
0,25,4,-75.7961
0,25,5,-72.1047
0,25,6,-72.189
0,25,7,-65.376
0,25,8,-68.8051
0,25,9,-69.0252
0,25,10,-63.9421
0,25,11,-73.6377
0,25,12,-75.1925
0,25,13,-68.0678
0,25,14,-74.5484
0,25,15,-71.2452
0,25,16,-72.1757
0,25,17,-72.5632
0,25,18,-67.2454
0,25,19,-58.4407
0,25,20,-75.708
0,26,1,-73.6121
0,26,2,-74.5796
0,26,3,-73.153
0,26,4,-75.8438
0,26,5,-72.2889
0,26,6,-72.3387
0,26,7,-66.1684
0,26,8,-69.2839
0,26,9,-69.2818
0,26,10,-64.4037
0,26,11,-73.6961
0,26,12,-75.2729
0,26,13,-68.1575
0,26,14,-74.7036
0,26,15,-71.1747
0,26,16,-72.4189
0,26,17,-72.7017
0,26,18,-67.8001
0,26,19,-58.6225
0,26,20,-75.8669
1,0,1,-74.111
1,0,2,-73.7912
1,0,3,-73.3068
1,0,4,-76.6204
1,0,5,-72.5455
1,0,6,-73.2795
1,0,7,-68.343
1,0,8,-67.4556
1,0,9,-71.9094
1,0,10,-71.9348
1,0,11,-75.3397
1,0,12,-75.5923
1,0,13,-73.5711
1,0,14,-73.3347
1,0,15,-75.7971
1,0,16,-70.8667
1,0,17,-73.5413
1,0,18,-68.6854
1,0,19,-73.0623
1,0,20,-73.3126
1,1,1,-73.9465
1,1,2,-73.668
1,1,3,-73.126
1,1,4,-76.5091
1,1,5,-72.328
1,1,6,-73.0704
1,1,7,-67.7358
1,1,8,-66.8757
1,1,9,-71.5917
1,1,10,-71.5563
1,1,11,-75.1755
1,1,12,-75.4753
1,1,13,-73.2857
1,1,14,-73.2236
1,1,15,-75.5868
1,1,16,-70.6365
1,1,17,-73.3455
1,1,18,-68.1489
1,1,19,-72.716
1,1,20,-73.2731
1,2,1,-73.7871
1,2,2,-73.5533
1,2,3,-72.9512
1,2,4,-76.4012
1,2,5,-72.116
1,2,6,-72.8649
1,2,7,-67.0838
1,2,8,-66.2715
1,2,9,-71.2695
1,2,10,-71.1626
1,2,11,-75.0136
1,2,12,-75.3631
1,2,13,-72.994
1,2,14,-73.123
1,2,15,-75.3739
1,2,16,-70.4183
1,2,17,-73.1538
1,2,18,-67.5847
1,2,19,-72.3557
1,2,20,-73.2463
1,3,1,-73.6336
1,3,2,-73.4479
1,3,3,-72.7837
1,3,4,-76.297
1,3,5,-71.9108
1,3,6,-72.6642
1,3,7,-66.38
1,3,8,-65.645
1,3,9,-70.9436
1,3,10,-70.7529
1,3,11,-74.8543
1,3,12,-75.256
1,3,13,-72.6962
1,3,14,-73.0337
1,3,15,-75.1583
1,3,16,-70.2148
1,3,17,-72.9671
1,3,18,-66.9914
1,3,19,-71.9802
1,3,20,-73.2323
1,4,1,-73.4867
1,4,2,-73.3526
1,4,3,-72.6244
1,4,4,-76.1969
1,4,5,-71.714
1,4,6,-72.4693
1,4,7,-65.6157
1,4,8,-65.0003
1,4,9,-70.6152
1,4,10,-70.326
1,4,11,-74.6983
1,4,12,-75.1546
1,4,13,-72.3922
1,4,14,-72.9565
1,4,15,-74.9402
1,4,16,-70.0287
1,4,17,-72.7865
1,4,18,-66.3679
1,4,19,-71.5883
1,4,20,-73.2314
1,5,1,-73.3474
1,5,2,-73.2682
1,5,3,-72.4746
1,5,4,-76.1011
1,5,5,-71.5272
1,5,6,-72.2815
1,5,7,-64.7799
1,5,8,-64.3452
1,5,9,-70.2857
1,5,10,-69.8809
1,5,11,-74.5462
1,5,12,-75.0594
1,5,13,-72.0824
1,5,14,-72.892
1,5,15,-74.72
1,5,16,-69.8627
1,5,17,-72.6132
1,5,18,-65.714
1,5,19,-71.1784
1,5,20,-73.2435
1,6,1,-73.2166
1,6,2,-73.1952
1,6,3,-72.3356
1,6,4,-76.0101
1,6,5,-71.3522
1,6,6,-72.1022
1,6,7,-63.8584
1,6,8,-63.6923
1,6,9,-69.9569
1,6,10,-69.4163
1,6,11,-74.3985
1,6,12,-74.9708
1,6,13,-71.7671
1,6,14,-72.8408
1,6,15,-74.4977
1,6,16,-69.7195
1,6,17,-72.4483
1,6,18,-65.0309
1,6,19,-70.7489
1,6,20,-73.2685
1,7,1,-73.0953
1,7,2,-73.1344
1,7,3,-72.2085
1,7,4,-75.9241
1,7,5,-71.1907
1,7,6,-71.9327
1,7,7,-62.8327
1,7,8,-63.0616
1,7,9,-69.6313
1,7,10,-68.9314
1,7,11,-74.2559
1,7,12,-74.8893
1,7,13,-71.4468
1,7,14,-72.8035
1,7,15,-74.2737
1,7,16,-69.6016
1,7,17,-72.2931
1,7,18,-64.3227
1,7,19,-70.298
1,7,20,-73.3062
1,8,1,-72.9842
1,8,2,-73.0862
1,8,3,-72.0945
1,8,4,-75.8436
1,8,5,-71.0447
1,8,6,-71.7748
1,8,7,-61.6781
1,8,8,-62.4814
1,8,9,-69.3115
1,8,10,-68.4251
1,8,11,-74.1192
1,8,12,-74.8153
1,8,13,-71.1222
1,8,14,-72.7803
1,8,15,-74.0483
1,8,16,-69.5113
1,8,17,-72.149
1,8,18,-63.5978
1,8,19,-69.8235
1,8,20,-73.3563
1,9,1,-72.8845
1,9,2,-73.0511
1,9,3,-71.9949
1,9,4,-75.7688
1,9,5,-70.9159
1,9,6,-71.6297
1,9,7,-60.3612
1,9,8,-61.9888
1,9,9,-69.0009
1,9,10,-67.8966
1,9,11,-73.9889
1,9,12,-74.7493
1,9,13,-70.7944
1,9,14,-72.7716
1,9,15,-73.822
1,9,16,-69.4503
1,9,17,-72.0172
1,9,18,-62.8713
1,9,19,-69.3229
1,9,20,-73.4184
1,10,1,-72.7968
1,10,2,-73.0295
1,10,3,-71.9106
1,10,4,-75.7001
1,10,5,-70.806
1,10,6,-71.4991
1,10,7,-58.8368
1,10,8,-61.6263
1,10,9,-68.7037
1,10,10,-67.3458
1,10,11,-73.866
1,10,12,-74.6915
1,10,13,-70.4646
1,10,14,-72.7773
1,10,15,-73.5953
1,10,16,-69.42
1,10,17,-71.8991
1,10,18,-62.1683
1,10,19,-68.7934
1,10,20,-73.4919
1,11,1,-72.7221
1,11,2,-73.0214
1,11,3,-71.8427
1,11,4,-75.6378
1,11,5,-70.7166
1,11,6,-71.3845
1,11,7,-57.0464
1,11,8,-61.4329
1,11,9,-68.4242
1,11,10,-66.7729
1,11,11,-73.751
1,11,12,-74.6424
1,11,13,-70.1343
1,11,14,-72.7975
1,11,15,-73.3687
1,11,16,-69.421
1,11,17,-71.7958
1,11,18,-61.5268
1,11,19,-68.2318
1,11,20,-73.5762
1,12,1,-72.6609
1,12,2,-73.027
1,12,3,-71.792
1,12,4,-75.5822
1,12,5,-70.6491
1,12,6,-71.2873
1,12,7,-54.9327
1,12,8,-61.4326
1,12,9,-68.1676
1,12,10,-66.1795
1,12,11,-73.6448
1,12,12,-74.6023
1,12,13,-69.8057
1,12,14,-72.8319
1,12,15,-73.143
1,12,16,-69.4532
1,12,17,-71.7086
1,12,18,-60.9979
1,12,19,-67.6342
1,12,20,-73.6708
1,13,1,-72.614
1,13,2,-73.0463
1,13,3,-71.759
1,13,4,-75.5336
1,13,5,-70.6044
1,13,6,-71.2087
1,13,7,-52.5382
1,13,8,-61.6254
1,13,9,-67.9393
1,13,10,-65.5688
1,13,11,-73.5481
1,13,12,-74.5714
1,13,13,-69.4812
1,13,14,-72.8802
1,13,15,-72.919
1,13,16,-69.516
1,13,17,-71.6385
1,13,18,-60.6392
1,13,19,-66.9963
1,13,20,-73.7748
1,14,1,-72.5817
1,14,2,-73.079
1,14,3,-71.7441
1,14,4,-75.4922
1,14,5,-70.5834
1,14,6,-71.1497
1,14,7,-50.4408
1,14,8,-61.9874
1,14,9,-67.7447
1,14,10,-64.9469
1,14,11,-73.4616
1,14,12,-74.5499
1,14,13,-69.1639
1,14,14,-72.942
1,14,15,-72.6976
1,14,16,-69.6081
1,14,17,-71.5864
1,14,18,-60.5002
1,14,19,-66.3129
1,14,20,-73.8877
1,15,1,-72.5644
1,15,2,-73.1248
1,15,3,-71.7477
1,15,4,-75.4582
1,15,5,-70.5863
1,15,6,-71.1113
1,15,7,-50.2206
1,15,8,-62.4796
1,15,9,-67.5891
1,15,10,-64.3235
1,15,11,-73.386
1,15,12,-74.538
1,15,13,-68.8575
1,15,14,-73.0166
1,15,15,-72.4799
1,15,16,-69.7276
1,15,17,-71.5529
1,15,18,-60.6026
1,15,19,-65.5783
1,15,20,-74.0086
1,16,1,-72.5623
1,16,2,-73.1834
1,16,3,-71.7695
1,16,4,-75.4318
1,16,5,-70.6132
1,16,6,-71.0939
1,16,7,-52.1215
1,16,8,-63.0596
1,16,9,-67.4771
1,16,10,-63.7137
1,16,11,-73.3218
1,16,12,-74.5357
1,16,13,-68.5662
1,16,14,-73.1035
1,16,15,-72.2669
1,16,16,-69.8723
1,16,17,-71.5384
1,16,18,-60.9302
1,16,19,-64.7858
1,16,20,-74.1369
1,17,1,-72.5754
1,17,2,-73.2542
1,17,3,-71.8094
1,17,4,-75.4132
1,17,5,-70.6635
1,17,6,-71.0979
1,17,7,-54.5332
1,17,8,-63.6902
1,17,9,-67.4122
1,17,10,-63.1396
1,17,11,-73.2696
1,17,12,-74.5431
1,17,13,-68.2948
1,17,14,-73.2018
1,17,15,-72.0602
1,17,16,-70.0397
1,17,17,-71.5432
1,17,18,-61.4367
1,17,19,-63.9282
1,17,20,-74.2718
1,18,1,-72.6035
1,18,2,-73.3367
1,18,3,-71.8668
1,18,4,-75.4024
1,18,5,-70.7365
1,18,6,-71.1231
1,18,7,-56.7049
1,18,8,-64.343
1,18,9,-67.3967
1,18,10,-62.6303
1,18,11,-73.2298
1,18,12,-74.5601
1,18,13,-68.0486
1,18,14,-73.3107
1,18,15,-71.861
1,18,16,-70.2269
1,18,17,-71.5672
1,18,18,-62.0644
1,18,19,-62.9986
1,18,20,-74.4125
1,19,1,-72.6465
1,19,2,-73.4301
1,19,3,-71.9411
1,19,4,-75.3995
1,19,5,-70.8311
1,19,6,-71.1692
1,19,7,-58.5478
1,19,8,-64.9981
1,19,9,-67.431
1,19,10,-62.2212
1,19,11,-73.2029
1,19,12,-74.5866
1,19,13,-67.833
1,19,14,-73.4295
1,19,15,-71.6709
1,19,16,-70.4314
1,19,17,-71.61
1,19,18,-62.7608
1,19,19,-61.9914
1,19,20,-74.5585
1,20,1,-72.7038
1,20,2,-73.5337
1,20,3,-72.0313
1,20,4,-75.4045
1,20,5,-70.9457
1,20,6,-71.2355
1,20,7,-60.1137
1,20,8,-65.6428
1,20,9,-67.5141
1,20,10,-61.9485
1,20,11,-73.1889
1,20,12,-74.6224
1,20,13,-67.6536
1,20,14,-73.5572
1,20,15,-71.4917
1,20,16,-70.6504
1,20,17,-71.6712
1,20,18,-63.4856
1,20,19,-60.9066
1,20,20,-74.709
1,21,1,-72.7749
1,21,2,-73.6468
1,21,3,-72.1366
1,21,4,-75.4174
1,21,5,-71.0789
1,21,6,-71.3211
1,21,7,-61.4629
1,21,8,-66.2694
1,21,9,-67.6431
1,21,10,-61.8411
1,21,11,-73.1882
1,21,12,-74.6673
1,21,13,-67.5154
1,21,14,-73.6931
1,21,15,-71.3251
1,21,16,-70.8813
1,21,17,-71.7499
1,21,18,-64.212
1,21,19,-59.7579
1,21,20,-74.8635
1,22,1,-72.859
1,22,2,-73.7685
1,22,3,-72.2557
1,22,4,-75.4382
1,22,5,-71.2289
1,22,6,-71.425
1,22,7,-62.6429
1,22,8,-66.8737
1,22,9,-67.814
1,22,10,-61.9116
1,22,11,-73.2006
1,22,12,-74.721
1,22,13,-67.4227
1,22,14,-73.8362
1,22,15,-71.1728
1,22,16,-71.1219
1,22,17,-71.8452
1,22,18,-64.9234
1,22,19,-58.5893
1,22,20,-75.0213
1,23,1,-72.9555
1,23,2,-73.8982
1,23,3,-72.3875
1,23,4,-75.4666
1,23,5,-71.3938
1,23,6,-71.5456
1,23,7,-63.689
1,23,8,-67.4537
1,23,9,-68.022
1,23,10,-62.1516
1,23,11,-73.226
1,23,12,-74.7832
1,23,13,-67.3784
1,23,14,-73.9857
1,23,15,-71.0367
1,23,16,-71.3699
1,23,17,-71.956
1,23,18,-65.6107
1,23,19,-57.5034
1,23,20,-75.1819
1,24,1,-73.0635
1,24,2,-74.0349
1,24,3,-72.5308
1,24,4,-75.5026
1,24,5,-71.5719
1,24,6,-71.6817
1,24,7,-64.627
1,24,8,-68.009
1,24,9,-68.2617
1,24,10,-62.535
1,24,11,-73.2643
1,24,12,-74.8536
1,24,13,-67.3842
1,24,14,-74.1408
1,24,15,-70.9185
1,24,16,-71.6234
1,24,17,-72.081
1,24,18,-66.2693
1,24,19,-56.6852
1,24,20,-75.3448
1,25,1,-73.1821
1,25,2,-74.178
1,25,3,-72.6844
1,25,4,-75.546
1,25,5,-71.7613
1,25,6,-71.8317
1,25,7,-65.4765
1,25,8,-68.5399
1,25,9,-68.5275
1,25,10,-63.0264
1,25,11,-73.315
1,25,12,-74.9316
1,25,13,-67.4398
1,25,14,-74.3008
1,25,15,-70.8198
1,25,16,-71.8808
1,25,17,-72.2191
1,25,18,-66.8975
1,25,19,-56.3625
1,25,20,-75.5095
1,26,1,-73.3104
1,26,2,-74.3267
1,26,3,-72.847
1,26,4,-75.5965
1,26,5,-71.9604
1,26,6,-71.9941
1,26,7,-66.2523
1,26,8,-69.0472
1,26,9,-68.8143
1,26,10,-63.5896
1,26,11,-73.3778
1,26,12,-75.0169
1,26,13,-67.5433
1,26,14,-74.465
1,26,15,-70.742
1,26,16,-72.1407
1,26,17,-72.3689
1,26,18,-67.4953
1,26,19,-56.6522
1,26,20,-75.6757
2,0,1,-73.8543
2,0,2,-73.4984
2,0,3,-73.0255
2,0,4,-76.4208
2,0,5,-72.2529
2,0,6,-73.0179
2,0,7,-68.4336
2,0,8,-67.143
2,0,9,-71.6791
2,0,10,-71.8198
2,0,11,-75.1327
2,0,12,-75.363
2,0,13,-73.4158
2,0,14,-73.0179
2,0,15,-75.6601
2,0,16,-70.4879
2,0,17,-73.2818
2,0,18,-68.4777
2,0,19,-73.0187
2,0,20,-72.9759
2,1,1,-73.6796
2,1,2,-73.3664
2,1,3,-72.8323
2,1,4,-76.3043
2,1,5,-72.0198
2,1,6,-72.7955
2,1,7,-67.8399
2,1,8,-66.5165
2,1,9,-71.3434
2,1,10,-71.4307
2,1,11,-74.9604
2,1,12,-75.2396
2,1,13,-73.1196
2,1,14,-72.8984
2,1,15,-75.443
2,1,16,-70.236
2,1,17,-73.0736
2,1,18,-67.913
2,1,19,-72.6688
2,1,20,-72.9332
2,2,1,-73.5099
2,2,2,-73.2434
2,2,3,-72.6451
2,2,4,-76.1911
2,2,5,-71.7918
2,2,6,-72.5763
2,2,7,-67.2045
2,2,8,-65.856
2,2,9,-71.0015
2,2,10,-71.0249
2,2,11,-74.79
2,2,12,-75.1209
2,2,13,-72.8162
2,2,14,-72.7899
2,2,15,-75.2226
2,2,16,-69.9961
2,2,17,-72.8692
2,2,18,-67.3151
2,2,19,-72.3043
2,2,20,-72.9041
2,3,1,-73.3461
2,3,2,-73.1301
2,3,3,-72.465
2,3,4,-76.0817
2,3,5,-71.5703
2,3,6,-72.3614
2,3,7,-66.5216
2,3,8,-65.1613
2,3,9,-70.654
2,3,10,-70.6013
2,3,11,-74.6222
2,3,12,-75.0077
2,3,13,-72.5054
2,3,14,-72.6934
2,3,15,-74.9992
2,3,16,-69.7713
2,3,17,-72.6696
2,3,18,-66.6809
2,3,19,-71.9242
2,3,20,-72.889
2,4,1,-73.189
2,4,2,-73.0275
2,4,3,-72.2933
2,4,4,-75.9764
2,4,5,-71.357
2,4,6,-72.152
2,4,7,-65.784
2,4,8,-64.434
2,4,9,-70.302
2,4,10,-70.1585
2,4,11,-74.4575
2,4,12,-74.9003
2,4,13,-72.1872
2,4,14,-72.6098
2,4,15,-74.7728
2,4,16,-69.5647
2,4,17,-72.476
2,4,18,-66.0075
