1,24.8816,15.6382
2,26.1807,11.0897
3,22.7352,14.3083
4,34.1109,18.8655
5,20.0145,14.3775
6,21.1671,16.3151
7,-0.77654,14.5865
8,7.613,11.5017
9,14.1762,17.8108
10,7.9503,21.1048
11,26.6652,20.5588
12,30.9756,15.7352
13,14.1442,23.3851
14,25.4667,9.1041
15,20.1517,28.8907
16,17.6276,10.4691
17,22.2271,16.2516
18,6.9563,14.0769
19,4.6992,25.0279
20,26.7934,3.5715
