4,3,4,-57.75
4,4,1,-58.2
4,4,2,-55.75
4,4,3,-54
4,4,4,-67.4
4,5,1,-54
4,5,2,-64.8333
4,5,3,-54.2
4,5,4,-57
4,6,1,-64.8
4,6,2,-60.2
4,6,3,-59
4,6,4,-48.6
4,7,1,-56.2
4,7,2,-54.5
4,7,3,-59.6
4,7,4,-49.4
4,8,1,-52.2
4,8,2,-65.1667
4,8,3,-67
4,8,4,-51
4,9,1,-60.5
4,9,2,-58
4,9,3,-67
4,9,4,-49.2
4,10,1,-66.2
4,10,2,-52.4
4,10,3,-60.8333
4,10,4,-53.6
4,11,1,-62.2
4,11,2,-54.2
4,11,3,-82.8333
4,11,4,-54.4
5,0,1,-52
5,0,2,-56.2
5,0,3,-69
5,0,4,-59
5,1,1,-54
5,1,2,-53
5,1,3,-57
5,1,4,-53.5
5,2,1,-58.4
5,2,2,-59.2
5,2,3,-74.2
5,2,4,-60.1667
5,3,1,-47.2
5,3,2,-53
5,3,3,-60
5,3,4,-51.6
5,4,1,-49.6
5,4,2,-54.8
5,4,3,-67
5,4,4,-50
5,5,1,-48.25
5,5,2,-51
5,5,3,-66.8
5,5,4,-51.5
5,6,1,-53
5,6,2,-47.4
5,6,3,-65.6667
5,6,4,-68.3333
5,7,1,-54.25
5,7,2,-47
5,7,3,-59.6667
5,7,4,-76
5,8,1,-53.6667
5,8,2,-50.5
5,8,3,-65.1667
5,8,4,-61.8
5,9,1,-54.6667
5,9,2,-46
5,9,3,-72.2
5,9,4,-63
5,10,1,-60.5
5,10,2,-53.6667
5,10,3,-65.6
5,10,4,-61.2
5,11,1,-56.6
5,11,2,-49.75
5,11,3,-62.75
5,11,4,-63.25
6,0,1,-52.8
6,0,2,-56.8333
6,0,3,-63.6
6,0,4,-56.8
6,1,1,-65.2
6,1,2,-58.5
6,1,3,-59.3333
6,1,4,-56.3333
6,2,1,-56.2
6,2,2,-54.5
6,2,3,-59.1667
6,2,4,-60
6,3,1,-50.4
6,3,2,-57.8333
6,3,3,-71
6,3,4,-62.3333
6,4,1,-56.8
6,4,2,-51.4
6,4,3,-69.25
6,4,4,-54.25
6,5,1,-54.4
6,5,2,-58.4
6,5,3,-59
6,5,4,-53.4
6,6,1,-57
6,6,2,-48.5
6,6,3,-59.1667
6,6,4,-50.25
6,7,1,-54
6,7,2,-46
6,7,3,-64.6
6,7,4,-58.4
6,8,1,-74.5
6,8,2,-50
6,8,3,-66.3333
6,8,4,-58.8
6,9,1,-59.4
6,9,2,-43.75
6,9,3,-59.6
6,9,4,-69.2
6,10,1,-60.6667
6,10,2,-49.6
6,10,3,-63
6,10,4,-68
6,11,1,-58.3333
6,11,2,-51.4
6,11,3,-66.4
6,11,4,-57.8
7,0,1,-61.1667
7,0,2,-57
7,0,3,-65.4
7,0,4,-59.6667
7,1,1,-49.1667
7,1,2,-65.6
7,1,3,-72
7,1,4,-64
7,2,1,-50.8
7,2,2,-57.3333
7,2,3,-61.75
7,2,4,-55.75
7,3,1,-59.25
7,3,2,-57.25
7,3,3,-68.8333
7,3,4,-51.6
7,4,1,-52.5
7,4,2,-60.6
7,4,3,-61.2
7,4,4,-56
7,5,1,-68
7,5,2,-62.3333
7,5,3,-67.6
7,5,4,-50
7,6,1,-56.75
7,6,2,-50.75
7,6,3,-61.6
7,6,4,-50.25
7,7,1,-60.3333
7,7,2,-47
7,7,3,-61.4
7,7,4,-50.6
7,8,1,-59.2
7,8,2,-50
7,8,3,-67.1667
7,8,4,-59.2
7,9,1,-62.5
7,9,2,-46.5
7,9,3,-62.2
7,9,4,-51.5
7,10,1,-56.6667
7,10,2,-45
7,10,3,-74.4
7,10,4,-66.6
7,11,1,-59.6
7,11,2,-48
7,11,3,-59.1667
7,11,4,-52.4
8,0,1,-59.5
8,0,2,-59.75
8,0,3,-61
8,0,4,-72.5714
8,1,1,-51
8,1,2,-54.5
8,1,3,-58.5
8,1,4,-59.6667
8,2,1,-45.2
8,2,2,-53.5
8,2,3,-64.6667
8,2,4,-52.8
8,3,1,-46.8
8,3,2,-55.8
8,3,3,-75.3333
8,3,4,-55.6
8,4,1,-55.6667
8,4,2,-59.8333
8,4,3,-66.25
8,4,4,-75
8,5,1,-50.4
8,5,2,-54.2
8,5,3,-69.4
8,5,4,-77
8,6,1,-57
8,6,2,-55.6667
8,6,3,-62.5
8,6,4,-54.6
8,7,1,-58
8,7,2,-63.6667
8,7,3,-59.4
8,7,4,-58.2
8,8,1,-55.6
8,8,2,-62.1667
8,8,3,-84.5
8,8,4,-67.5
8,9,1,-62.2
8,9,2,-51.2
8,9,3,-64.6
8,9,4,-54.5
8,10,1,-65.8
8,10,2,-49.6
8,10,3,-73.6667
8,10,4,-53.2
8,11,1,-63.8333
8,11,2,-58
8,11,3,-68
8,11,4,-59
