9459, 0, 0, 2, 62
9460, 0, 0, 1, 71
9461, 0, 0, 4, 63
9461, 0, 0, 3, 66
9462, 0, 0, 2, 63
9463, 0, 0, 1, 70
9641, 0, 0, 3, 67
9828, 0, 0, 2, 62
9831, 0, 0, 1, 71
9893, 0, 0, 4, 64
9896, 0, 0, 3, 67
10082, 0, 0, 2, 63
10084, 0, 0, 1, 70
10145, 0, 0, 4, 64
10147, 0, 0, 3, 66
10403, 0, 0, 4, 62
10405, 0, 0, 3, 66
20500, 0, 1, 4, 54
20501, 0, 1, 2, 70
20502, 0, 1, 1, 85
20502, 0, 1, 3, 51
20503, 0, 1, 4, 54
20504, 0, 1, 1, 85
20742, 0, 1, 1, 85
20763, 0, 1, 4, 54
20767, 0, 1, 3, 52
20993, 0, 1, 2, 70
20996, 0, 1, 1, 85
21017, 0, 1, 3, 51
21020, 0, 1, 4, 54
21246, 0, 1, 2, 69
21250, 0, 1, 1, 82
21270, 0, 1, 3, 51
21273, 0, 1, 4, 55
21501, 0, 1, 2, 69
30157, 0, 2, 4, 54
30158, 0, 2, 3, 59
30159, 0, 2, 1, 63
30159, 0, 2, 2, 70
30160, 0, 2, 4, 55
30161, 0, 2, 3, 66
30172, 0, 2, 3, 64
30383, 0, 2, 1, 65
30386, 0, 2, 2, 73
30638, 0, 2, 1, 64
30892, 0, 2, 1, 62
30895, 0, 2, 2, 68
30929, 0, 2, 4, 59
30931, 0, 2, 3, 60
37673, 0, 3, 2, 58
37675, 0, 3, 4, 53
37676, 0, 3, 3, 59
37676, 0, 3, 2, 59
37677, 0, 3, 1, 70
37678, 0, 3, 4, 51
37746, 0, 3, 2, 66
38247, 0, 3, 1, 66
38307, 0, 3, 4, 51
38309, 0, 3, 3, 51
38557, 0, 3, 4, 51
38560, 0, 3, 3, 50
46752, 0, 4, 2, 56
46753, 0, 4, 1, 62
46754, 0, 4, 2, 57
46754, 0, 4, 1, 63
46755, 0, 4, 3, 50
46756, 0, 4, 4, 53
46870, 0, 4, 1, 63
46963, 0, 4, 3, 50
46966, 0, 4, 4, 54
47375, 0, 4, 2, 58
47377, 0, 4, 1, 63
47628, 0, 4, 2, 59
47630, 0, 4, 1, 64
54579, 0, 5, 2, 59
54580, 0, 5, 1, 76
54581, 0, 5, 3, 50
54581, 0, 5, 2, 58
54582, 0, 5, 1, 77
54583, 0, 5, 2, 59
54749, 0, 5, 1, 82
55001, 0, 5, 2, 59
55004, 0, 5, 1, 79
55104, 0, 5, 3, 50
55106, 0, 5, 4, 52
55255, 0, 5, 2, 59
55261, 0, 5, 1, 71
55355, 0, 5, 3, 52
55358, 0, 5, 4, 51
55507, 0, 5, 2, 59
55511, 0, 5, 1, 73
62957, 0, 6, 3, 54
62958, 0, 6, 4, 63
62959, 0, 6, 2, 62
62959, 0, 6, 1, 68
62960, 0, 6, 3, 55
62961, 0, 6, 4, 62
62983, 0, 6, 3, 55
63124, 0, 6, 2, 62
63126, 0, 6, 1, 68
63235, 0, 6, 3, 55
63237, 0, 6, 4, 63
63378, 0, 6, 2, 62
63381, 0, 6, 1, 68
63486, 0, 6, 3, 54
63490, 0, 6, 4, 64
63632, 0, 6, 2, 62
63634, 0, 6, 1, 68
63738, 0, 6, 3, 55
63741, 0, 6, 4, 64
63886, 0, 6, 2, 62
63888, 0, 6, 1, 68
70064, 0, 7, 4, 59
70065, 0, 7, 4, 59
70066, 0, 7, 4, 59
70066, 0, 7, 1, 59
70067, 0, 7, 4, 59
70068, 0, 7, 1, 59
70103, 0, 7, 4, 59
70358, 0, 7, 4, 60
70609, 0, 7, 4, 60
70863, 0, 7, 4, 61
139825, 0, 7, 4, 64
