143679, 8, 0, 3, 61
143680, 8, 0, 4, 76
143681, 8, 0, 4, 70
143682, 8, 0, 3, 62
143682, 8, 0, 2, 59
143683, 8, 0, 4, 67
143736, 8, 0, 1, 60
143796, 8, 0, 4, 75
143802, 8, 0, 3, 61
143983, 8, 0, 2, 60
143991, 8, 0, 1, 59
144051, 8, 0, 4, 74
144058, 8, 0, 3, 61
144240, 8, 0, 2, 60
144247, 8, 0, 1, 59
144307, 8, 0, 4, 73
144310, 8, 0, 3, 61
144497, 8, 0, 2, 60
144503, 8, 0, 1, 60
144561, 8, 0, 4, 73
144564, 8, 0, 3, 60
150861, 8, 1, 1, 51
150862, 8, 1, 4, 54
150863, 8, 1, 3, 59
150864, 8, 1, 1, 52
150864, 8, 1, 2, 54
150865, 8, 1, 4, 54
150887, 8, 1, 2, 54
150931, 8, 1, 4, 57
151179, 8, 1, 4, 60
151182, 8, 1, 3, 58
151395, 8, 1, 1, 50
151398, 8, 1, 2, 55
151432, 8, 1, 4, 66
151435, 8, 1, 3, 58
151649, 8, 1, 1, 51
151652, 8, 1, 2, 55
151684, 8, 1, 4, 67
151688, 8, 1, 3, 59
156802, 8, 2, 1, 44
156803, 8, 2, 2, 54
156804, 8, 2, 4, 54
156805, 8, 2, 3, 66
156805, 8, 2, 1, 45
156806, 8, 2, 2, 54
157020, 8, 2, 2, 54
157023, 8, 2, 4, 52
157026, 8, 2, 3, 64
157272, 8, 2, 1, 45
157274, 8, 2, 2, 52
157277, 8, 2, 4, 53
157279, 8, 2, 3, 64
157528, 8, 2, 1, 46
157537, 8, 2, 4, 53
157784, 8, 2, 1, 46
157792, 8, 2, 4, 52
164238, 8, 3, 4, 55
164239, 8, 3, 3, 71
164240, 8, 3, 1, 46
164241, 8, 3, 2, 56
164241, 8, 3, 4, 55
164242, 8, 3, 3, 73
164406, 8, 3, 3, 75
164414, 8, 3, 1, 47
164418, 8, 3, 2, 56
164658, 8, 3, 4, 56
164661, 8, 3, 3, 77
164669, 8, 3, 1, 47
164672, 8, 3, 2, 56
164911, 8, 3, 4, 56
164915, 8, 3, 3, 79
164925, 8, 3, 1, 47
164930, 8, 3, 2, 55
165166, 8, 3, 4, 56
165169, 8, 3, 3, 77
165179, 8, 3, 1, 47
165181, 8, 3, 2, 56
174046, 8, 4, 1, 56
174047, 8, 4, 2, 60
174048, 8, 4, 3, 66
174049, 8, 4, 4, 88
174049, 8, 4, 1, 56
174050, 8, 4, 2, 60
174084, 8, 4, 4, 74
174116, 8, 4, 1, 56
174118, 8, 4, 2, 59
174334, 8, 4, 4, 71
174338, 8, 4, 3, 67
174372, 8, 4, 1, 55
174374, 8, 4, 2, 60
174588, 8, 4, 4, 71
174592, 8, 4, 3, 66
174625, 8, 4, 2, 60
174631, 8, 4, 1, 56
174841, 8, 4, 4, 71
174843, 8, 4, 3, 66
174880, 8, 4, 1, 55
174882, 8, 4, 2, 60
181143, 8, 5, 3, 68
181144, 8, 5, 4, 75
181145, 8, 5, 1, 50
181146, 8, 5, 2, 55
181146, 8, 5, 3, 70
181147, 8, 5, 4, 77
181266, 8, 5, 1, 51
181269, 8, 5, 2, 54
181454, 8, 5, 3, 71
181456, 8, 5, 4, 80
181523, 8, 5, 1, 51
181525, 8, 5, 2, 54
181710, 8, 5, 3, 69
181712, 8, 5, 4, 79
181780, 8, 5, 1, 50
181782, 8, 5, 2, 54
181963, 8, 5, 3, 69
181966, 8, 5, 4, 74
182035, 8, 5, 1, 50
182037, 8, 5, 2, 54
188554, 8, 6, 4, 54
188555, 8, 6, 3, 63
188556, 8, 6, 2, 55
188557, 8, 6, 1, 59
188557, 8, 6, 4, 55
188558, 8, 6, 3, 63
188574, 8, 6, 3, 63
188825, 8, 6, 4, 55
188828, 8, 6, 3, 62
189080, 8, 6, 4, 55
189082, 8, 6, 3, 62
189189, 8, 6, 1, 56
189250, 8, 6, 2, 56
189333, 8, 6, 4, 54
189335, 8, 6, 3, 62
189444, 8, 6, 1, 56
189507, 8, 6, 2, 56
195478, 8, 7, 1, 61
195479, 8, 7, 2, 59
195480, 8, 7, 4, 55
195481, 8, 7, 3, 58
195481, 8, 7, 1, 61
195482, 8, 7, 2, 60
195627, 8, 7, 2, 66
195696, 8, 7, 4, 59
195701, 8, 7, 3, 60
195825, 8, 7, 1, 56
195880, 8, 7, 2, 66
195952, 8, 7, 4, 59
195957, 8, 7, 3, 59
196078, 8, 7, 1, 56
196134, 8, 7, 2, 66
196206, 8, 7, 4, 59
