13822, 5, 11, 1, 59
13824, 5, 11, 4, 60
13825, 5, 11, 3, 64
13826, 5, 11, 4, 62
13826, 5, 11, 3, 64
13827, 5, 11, 2, 49
13843, 5, 11, 1, 56
13905, 5, 11, 3, 61
13907, 5, 11, 4, 66
14095, 5, 11, 2, 50
14098, 5, 11, 1, 56
14158, 5, 11, 3, 62
14160, 5, 11, 4, 65
14348, 5, 11, 2, 50
14350, 5, 11, 1, 56
14602, 5, 11, 2, 50
14605, 5, 11, 1, 56
19723, 5, 10, 4, 56
19724, 5, 10, 3, 64
19725, 5, 10, 2, 58
19726, 5, 10, 1, 61
19726, 5, 10, 4, 63
19727, 5, 10, 3, 68
19949, 5, 10, 1, 61
20022, 5, 10, 4, 63
20025, 5, 10, 3, 64
20202, 5, 10, 2, 51
20205, 5, 10, 1, 60
20282, 5, 10, 4, 62
20284, 5, 10, 3, 66
20532, 5, 10, 4, 62
20535, 5, 10, 3, 66
20711, 5, 10, 2, 52
20714, 5, 10, 1, 60
26982, 5, 9, 2, 46
26983, 5, 9, 1, 55
26984, 5, 9, 4, 59
26984, 5, 9, 3, 69
26985, 5, 9, 2, 46
26986, 5, 9, 1, 55
27088, 5, 9, 1, 55
27152, 5, 9, 4, 62
27155, 5, 9, 3, 72
27338, 5, 9, 2, 46
27344, 5, 9, 1, 55
27407, 5, 9, 4, 63
27410, 5, 9, 3, 73
27593, 5, 9, 2, 46
27600, 5, 9, 1, 55
27663, 5, 9, 4, 65
27666, 5, 9, 3, 73
27850, 5, 9, 2, 46
27855, 5, 9, 1, 53
27919, 5, 9, 4, 66
27921, 5, 9, 3, 74
35598, 5, 8, 2, 51
35599, 5, 8, 4, 60
35600, 5, 8, 3, 70
35600, 5, 8, 4, 66
35601, 5, 8, 3, 66
35602, 5, 8, 2, 50
35762, 5, 8, 1, 53
35828, 5, 8, 3, 63
36015, 5, 8, 2, 51
36017, 5, 8, 1, 54
36080, 5, 8, 4, 62
36083, 5, 8, 3, 64
36330, 5, 8, 4, 61
36332, 5, 8, 3, 64
36525, 5, 8, 2, 50
36527, 5, 8, 1, 54
36582, 5, 8, 4, 60
36585, 5, 8, 3, 64
43284, 5, 7, 4, 76
43285, 5, 7, 3, 60
43286, 5, 7, 2, 47
43286, 5, 7, 1, 55
43287, 5, 7, 4, 76
43288, 5, 7, 3, 59
43424, 5, 7, 1, 54
43450, 5, 7, 4, 76
43453, 5, 7, 3, 60
43677, 5, 7, 2, 47
43680, 5, 7, 1, 54
43932, 5, 7, 2, 47
43934, 5, 7, 1, 54
51234, 5, 6, 2, 47
51235, 5, 6, 1, 53
51236, 5, 6, 4, 67
51236, 5, 6, 3, 72
51237, 5, 6, 2, 47
51238, 5, 6, 1, 53
51341, 5, 6, 1, 53
51593, 5, 6, 2, 50
51596, 5, 6, 1, 52
51849, 5, 6, 2, 47
51851, 5, 6, 1, 52
51863, 5, 6, 3, 61
51866, 5, 6, 4, 65
52105, 5, 6, 2, 46
52107, 5, 6, 1, 55
52118, 5, 6, 3, 64
52120, 5, 6, 4, 73
59478, 5, 5, 2, 51
59479, 5, 5, 4, 52
59480, 5, 5, 3, 65
59480, 5, 5, 1, 50
59481, 5, 5, 2, 51
59482, 5, 5, 4, 52
59492, 5, 5, 2, 51
59499, 5, 5, 4, 52
59508, 5, 5, 3, 68
59742, 5, 5, 1, 48
59745, 5, 5, 2, 51
59753, 5, 5, 4, 51
59761, 5, 5, 3, 67
60001, 5, 5, 1, 48
60004, 5, 5, 2, 51
60007, 5, 5, 4, 51
60015, 5, 5, 3, 67
60256, 5, 5, 1, 47
60258, 5, 5, 2, 51
60261, 5, 5, 4, 51
60270, 5, 5, 3, 67
72278, 5, 4, 3, 65
72279, 5, 4, 4, 49
72280, 5, 4, 1, 50
72280, 5, 4, 2, 55
72281, 5, 4, 3, 66
72282, 5, 4, 4, 50
72475, 5, 4, 3, 68
72495, 5, 4, 1, 50
72498, 5, 4, 2, 55
72727, 5, 4, 4, 50
72729, 5, 4, 3, 67
72749, 5, 4, 1, 48
72752, 5, 4, 2, 55
72982, 5, 4, 4, 51
72985, 5, 4, 3, 68
73004, 5, 4, 1, 49
73006, 5, 4, 2, 54
73236, 5, 4, 4, 50
73238, 5, 4, 3, 68
73257, 5, 4, 1, 51
73261, 5, 4, 2, 55
79468, 5, 3, 4, 53
79469, 5, 3, 3, 61
79470, 5, 3, 1, 48
79470, 5, 3, 2, 53
79471, 5, 3, 4, 51
79472, 5, 3, 3, 60
79604, 5, 3, 3, 59
79641, 5, 3, 1, 47
79643, 5, 3, 2, 53
79856, 5, 3, 4, 51
79859, 5, 3, 3, 60
79895, 5, 3, 1, 47
79897, 5, 3, 2, 53
80112, 5, 3, 4, 51
80115, 5, 3, 3, 60
80149, 5, 3, 1, 47
80152, 5, 3, 2, 53
