220148, 2, 9, 4, 51
220149, 2, 9, 3, 60
220149, 2, 9, 1, 59
220150, 2, 9, 4, 50
220231, 2, 9, 3, 59
220483, 2, 9, 4, 50
220485, 2, 9, 3, 59
220736, 2, 9, 4, 50
220739, 2, 9, 3, 60
220788, 2, 9, 1, 56
220790, 2, 9, 2, 59
220989, 2, 9, 4, 50
220992, 2, 9, 3, 59
226371, 2, 10, 2, 63
226372, 2, 10, 4, 56
226373, 2, 10, 3, 58
226374, 2, 10, 1, 60
226374, 2, 10, 2, 61
226375, 2, 10, 4, 55
226396, 2, 10, 2, 62
226646, 2, 10, 1, 59
226649, 2, 10, 2, 63
226900, 2, 10, 1, 58
226904, 2, 10, 2, 66
227158, 2, 10, 1, 59
227160, 2, 10, 2, 68
233159, 2, 11, 4, 59
233160, 2, 11, 3, 64
233161, 2, 11, 1, 56
233162, 2, 11, 2, 60
233162, 2, 11, 4, 60
233163, 2, 11, 3, 67
233289, 2, 11, 1, 60
233444, 2, 11, 4, 56
233447, 2, 11, 3, 61
233541, 2, 11, 1, 59
233544, 2, 11, 2, 73
233697, 2, 11, 4, 54
233700, 2, 11, 3, 62
233798, 2, 11, 1, 60
233800, 2, 11, 2, 63
233951, 2, 11, 4, 54
233954, 2, 11, 3, 60
234055, 2, 11, 1, 56
234057, 2, 11, 2, 63
