30214, 3, 11, 1, 60
30215, 3, 11, 2, 62
30216, 3, 11, 1, 61
30217, 3, 11, 2, 63
30217, 3, 11, 4, 56
30218, 3, 11, 3, 59
30423, 3, 11, 2, 60
30626, 3, 11, 1, 60
30674, 3, 11, 2, 62
30689, 3, 11, 4, 58
30693, 3, 11, 3, 59
30881, 3, 11, 1, 62
30928, 3, 11, 2, 62
30944, 3, 11, 4, 57
30946, 3, 11, 3, 59
31136, 3, 11, 1, 60
31182, 3, 11, 2, 64
31197, 3, 11, 4, 58
31200, 3, 11, 3, 59
45676, 3, 10, 4, 56
45677, 3, 10, 3, 62
45678, 3, 10, 1, 60
45679, 3, 10, 2, 71
45679, 3, 10, 4, 56
45680, 3, 10, 3, 62
45743, 3, 10, 4, 58
45750, 3, 10, 3, 62
45913, 3, 10, 1, 63
45949, 3, 10, 2, 61
45996, 3, 10, 4, 59
45999, 3, 10, 3, 65
46168, 3, 10, 1, 57
46203, 3, 10, 2, 62
46249, 3, 10, 4, 59
46253, 3, 10, 3, 67
46423, 3, 10, 1, 62
46460, 3, 10, 2, 75
46503, 3, 10, 4, 59
46505, 3, 10, 3, 67
46676, 3, 10, 1, 64
52493, 3, 9, 1, 65
52494, 3, 9, 2, 56
52495, 3, 9, 4, 60
52495, 3, 9, 3, 54
52496, 3, 9, 1, 69
52497, 3, 9, 2, 57
52566, 3, 9, 2, 57
52613, 3, 9, 3, 56
52616, 3, 9, 4, 60
52783, 3, 9, 1, 76
52818, 3, 9, 2, 57
52868, 3, 9, 3, 55
52871, 3, 9, 4, 59
53037, 3, 9, 1, 73
53071, 3, 9, 2, 58
53121, 3, 9, 3, 55
53124, 3, 9, 4, 59
53292, 3, 9, 1, 72
53326, 3, 9, 2, 58
53373, 3, 9, 3, 55
53377, 3, 9, 4, 59
58949, 3, 8, 3, 55
58950, 3, 8, 1, 59
58951, 3, 8, 2, 56
58951, 3, 8, 4, 50
58952, 3, 8, 3, 62
58953, 3, 8, 1, 64
58967, 3, 8, 4, 50
59153, 3, 8, 1, 55
59180, 3, 8, 2, 59
59217, 3, 8, 3, 59
59220, 3, 8, 4, 52
59408, 3, 8, 1, 54
59435, 3, 8, 2, 62
59473, 3, 8, 4, 50
59476, 3, 8, 3, 59
59662, 3, 8, 1, 54
59687, 3, 8, 2, 60
59918, 3, 8, 1, 54
59943, 3, 8, 2, 59
65001, 3, 7, 2, 59
65002, 3, 7, 4, 47
65003, 3, 7, 3, 55
65003, 3, 7, 1, 71
65004, 3, 7, 2, 59
65005, 3, 7, 4, 47
65038, 3, 7, 2, 58
65069, 3, 7, 4, 47
65071, 3, 7, 3, 53
65270, 3, 7, 1, 60
65291, 3, 7, 2, 56
65321, 3, 7, 4, 47
65324, 3, 7, 3, 56
65525, 3, 7, 1, 59
65546, 3, 7, 2, 59
65575, 3, 7, 4, 47
65577, 3, 7, 3, 52
65779, 3, 7, 1, 59
65801, 3, 7, 2, 67
65828, 3, 7, 4, 49
65831, 3, 7, 3, 53
71169, 3, 6, 3, 52
71170, 3, 6, 1, 56
71171, 3, 6, 2, 65
71171, 3, 6, 4, 50
71172, 3, 6, 3, 52
71173, 3, 6, 1, 56
71402, 3, 6, 2, 67
71447, 3, 6, 4, 53
71450, 3, 6, 3, 52
71640, 3, 6, 1, 60
71659, 3, 6, 2, 56
71699, 3, 6, 4, 53
71702, 3, 6, 3, 59
71895, 3, 6, 1, 59
71915, 3, 6, 2, 55
71954, 3, 6, 4, 53
71956, 3, 6, 3, 58
72150, 3, 6, 1, 58
72168, 3, 6, 2, 56
77987, 3, 5, 1, 59
77988, 3, 5, 2, 59
77989, 3, 5, 4, 50
77989, 3, 5, 3, 54
77990, 3, 5, 1, 56
77991, 3, 5, 2, 59
78029, 3, 5, 2, 59
78064, 3, 5, 4, 50
78067, 3, 5, 3, 53
78276, 3, 5, 1, 59
78285, 3, 5, 2, 59
78319, 3, 5, 4, 50
78321, 3, 5, 3, 53
78532, 3, 5, 1, 58
78540, 3, 5, 2, 59
78572, 3, 5, 4, 50
78575, 3, 5, 3, 53
78788, 3, 5, 1, 58
78796, 3, 5, 2, 59
78826, 3, 5, 4, 51
78828, 3, 5, 3, 53
84603, 3, 4, 1, 56
84604, 3, 4, 2, 59
84605, 3, 4, 1, 56
84605, 3, 4, 2, 59
84606, 3, 4, 1, 54
84608, 3, 4, 2, 59
84663, 3, 4, 2, 61
84899, 3, 4, 1, 55
84916, 3, 4, 2, 62
85153, 3, 4, 1, 58
85170, 3, 4, 2, 63
85183, 3, 4, 3, 48
85185, 3, 4, 4, 52
85410, 3, 4, 1, 59
85425, 3, 4, 2, 63
85436, 3, 4, 3, 50
85439, 3, 4, 4, 51
91177, 3, 3, 1, 59
91179, 3, 3, 2, 59
91180, 3, 3, 3, 50
91180, 3, 3, 4, 53
91181, 3, 3, 1, 55
91182, 3, 3, 2, 60
91283, 3, 3, 2, 56
91530, 3, 3, 1, 58
91536, 3, 3, 2, 56
91783, 3, 3, 1, 59
91791, 3, 3, 2, 56
92036, 3, 3, 1, 59
92046, 3, 3, 2, 56
98262, 3, 2, 1, 59
98263, 3, 2, 2, 59
98264, 3, 2, 4, 52
98264, 3, 2, 3, 58
98265, 3, 2, 1, 60
98266, 3, 2, 2, 69
98413, 3, 2, 2, 66
98428, 3, 2, 3, 49
98432, 3, 2, 4, 53
98658, 3, 2, 1, 57
98668, 3, 2, 2, 65
98682, 3, 2, 3, 49
98685, 3, 2, 4, 53
98912, 3, 2, 1, 57
98924, 3, 2, 2, 66
98936, 3, 2, 3, 49
98939, 3, 2, 4, 52
99167, 3, 2, 1, 57
99179, 3, 2, 2, 66
99196, 3, 2, 3, 50
99198, 3, 2, 4, 52
110611, 3, 1, 2, 77
110612, 3, 1, 4, 50
110613, 3, 1, 3, 51
110614, 3, 1, 1, 53
110614, 3, 1, 2, 75
110615, 3, 1, 4, 50
110629, 3, 1, 2, 73
110881, 3, 1, 2, 72
110889, 3, 1, 1, 53
111137, 3, 1, 1, 53
111139, 3, 1, 2, 71
111154, 3, 1, 4, 51
111156, 3, 1, 3, 51
111392, 3, 1, 1, 53
111395, 3, 1, 2, 70
117747, 3, 0, 3, 59
117748, 3, 0, 1, 59
117749, 3, 0, 4, 59
117750, 3, 0, 3, 62
117750, 3, 0, 2, 57
117751, 3, 0, 4, 57
117768, 3, 0, 3, 61
118013, 3, 0, 4, 64
118017, 3, 0, 2, 58
118019, 3, 0, 1, 60
118022, 3, 0, 3, 58
118267, 3, 0, 4, 63
118272, 3, 0, 2, 59
118275, 3, 0, 1, 63
118277, 3, 0, 3, 59
118520, 3, 0, 4, 59
118525, 3, 0, 1, 59
118530, 3, 0, 2, 59
118532, 3, 0, 3, 62
