157739, 4, 0, 4, 71
157740, 4, 0, 2, 54
157741, 4, 0, 1, 66
157742, 4, 0, 3, 55
157742, 4, 0, 4, 71
157743, 4, 0, 2, 54
157760, 4, 0, 3, 64
157801, 4, 0, 2, 53
157828, 4, 0, 1, 61
158055, 4, 0, 2, 53
158081, 4, 0, 1, 61
158267, 4, 0, 3, 61
158270, 4, 0, 4, 64
158311, 4, 0, 2, 53
158337, 4, 0, 1, 60
158566, 4, 0, 2, 53
158592, 4, 0, 1, 60
164281, 4, 1, 3, 55
164282, 4, 1, 4, 64
164283, 4, 1, 2, 60
164284, 4, 1, 1, 62
164284, 4, 1, 3, 58
164285, 4, 1, 4, 62
164367, 4, 1, 4, 60
164442, 4, 1, 2, 64
164455, 4, 1, 1, 59
164619, 4, 1, 3, 54
164621, 4, 1, 4, 60
164696, 4, 1, 2, 63
164709, 4, 1, 1, 59
164951, 4, 1, 2, 61
164963, 4, 1, 1, 60
165128, 4, 1, 3, 52
165131, 4, 1, 4, 60
165207, 4, 1, 2, 59
165217, 4, 1, 1, 62
171002, 4, 2, 2, 59
171003, 4, 2, 1, 70
171004, 4, 2, 4, 54
171005, 4, 2, 3, 59
171005, 4, 2, 2, 60
171006, 4, 2, 1, 76
171076, 4, 2, 1, 74
171223, 4, 2, 4, 55
171225, 4, 2, 3, 58
171318, 4, 2, 2, 61
171331, 4, 2, 1, 74
171475, 4, 2, 4, 54
171478, 4, 2, 3, 58
171574, 4, 2, 2, 60
171585, 4, 2, 1, 77
171729, 4, 2, 4, 53
171731, 4, 2, 3, 58
171829, 4, 2, 2, 59
171839, 4, 2, 1, 79
171982, 4, 2, 4, 53
171985, 4, 2, 3, 58
177980, 4, 3, 3, 55
177981, 4, 3, 4, 59
177982, 4, 3, 2, 56
177983, 4, 3, 1, 68
177983, 4, 3, 3, 53
177984, 4, 3, 4, 57
178097, 4, 3, 4, 59
178198, 4, 3, 2, 54
178203, 4, 3, 1, 66
178352, 4, 3, 3, 56
178355, 4, 3, 4, 56
178454, 4, 3, 2, 53
178458, 4, 3, 1, 66
178610, 4, 3, 3, 53
178709, 4, 3, 2, 53
178714, 4, 3, 1, 66
178962, 4, 3, 2, 53
178969, 4, 3, 1, 66
184545, 4, 4, 2, 56
184546, 4, 4, 1, 57
184547, 4, 4, 4, 62
184548, 4, 4, 3, 55
184548, 4, 4, 2, 56
184549, 4, 4, 1, 56
