1,0,1.0,1.0,1.02072318366,1.00000843968,1.0,1.0,0,0,3.97029191351,42.0,47.0,50.0
1,0,1.0,1.0,0.992278232242,1.00000687565,1.0,1.0,0,0,3.9120230054,44.0,46.0,54.0
1,0,1.0,1.0,0.996570116693,0.999998166743,1.0,1.0,0,0,3.66356164609,38.0,49.0,40.0
1,0,1.0,1.0,1.01737191968,1.00004615818,1.0,1.0,0,0,3.98898404653,49.0,47.0,36.0
1,0,1.0,1.0,1.02653720039,1.00004604646,1.0,1.0,0,0,4.07753744387,41.0,44.0,36.0
1,0,1.11440046342,1.1640504007,1.13840701611,1.13397400694,1.1144,1.16405,0,0,4.22808341901,39.0,44.0,37.0
1,0,1.04503851675,1.35163750141,1.17767973576,1.26911706055,1.04504,1.35164,0,1,4.60515094478,39.0,44.0,37.0
1,0,0.975676570067,1.53922460212,1.32305041155,1.37768312525,0.975677,1.53922,0,2,4.60512271172,39.0,44.0,37.0
1,0,1.04312090032,1.72750965812,1.49246777651,1.44330712584,1.04312,1.72751,0,2,3.45386787374,40.0,44.0,37.0
1,0,0.925451476259,1.88923135315,1.62257649122,1.54376702398,0.925451,1.88923,0,3,4.60498110195,39.0,44.0,37.0
1,0,0.939264169607,2.08875380678,1.82373479719,1.59019757887,0.939264,2.08875,0,4,4.60509572133,40.0,44.0,37.0
1,0,0.858043785408,1.90598824878,1.7661333297,1.76962092379,0.858044,1.90599,0,4,1.83368373698,40.0,51.0,37.0
1,0,1.0,1.0,0.97540824166,0.999948047328,1.0,1.0,0,0,3.93182563271,44.0,47.0,53.0
1,0,1.0,1.0,0.99742600735,1.00000091191,1.0,1.0,0,0,3.89182029809,38.0,42.0,44.0
1,0,1.0,1.0,1.01770315172,1.00004474327,1.0,1.0,0,0,4.02535169068,56.0,43.0,42.0
1,0,1.0,1.0,0.991475208934,1.0000127795,1.0,1.0,0,0,3.9120230054,54.0,44.0,40.0
1,0,1.0,1.0,1.0074563564,1.0000068189,1.0,1.0,0,0,3.82864139647,75.0,44.0,47.0
1,0,1.0,1.0,0.992127362104,1.00001420174,1.0,1.0,0,0,3.63758615967,51.0,46.0,41.0
1,0,1.0,1.0,0.991815920983,0.999980241073,1.0,1.0,0,0,3.95124371857,44.0,47.0,42.0
1,0,1.11478226031,1.16378349343,1.12779092306,1.14517114192,1.11478,1.16378,0,0,4.4350005765,71.0,53.0,44.0
1,0,1.0,1.0,1.00452020526,1.0000045004,1.0,1.0,0,0,3.87120101088,64.0,44.0,37.0
